"label","feature2","feature8","text_2","feature3","feature7","feature4","feature10","feature9","feature5","feature1","feature6"
"negative",1.35974570091826,-0.338260547358271,"acid",-0.60451175912638,0.916944295481647,-0.59455074865168,1.11883320216752,-0.943652573223143,0.360063042061054,0.243166692669051,-1.18552470519445
"positive",0.170256437784019,0.0758247170905442,"metals",-1.20760048196836,0.542215113664942,-1.73167046126531,-1.01668969982495,1.96397686520382,-0.415571839386047,-3.13060609338759,0.513875905094202
"positive",0.0940864575743846,-1.60780521185146,"acid",-0.793276528325077,0.0036474318910466,-0.73195564539654,-0.174776133955711,0.167782211184848,-0.621133538194218,-1.61852007251107,-0.62000137310786
"negative",-0.50577854565512,-0.693679390404739,"metals",-0.0303330198063312,-0.79490083666986,-0.974962832484609,1.2447251315147,0.570579091055657,-0.891957488582353,0.0838329804277878,0.3519553782341
"positive",-0.974934560567016,0.483205276744841,"metals",-0.926744967963787,0.278248716304416,-0.649183593046193,2.17280320030452,0.0574551069455615,0.071799364674471,1.95083952951109,2.11994477594401
"negative",1.34391975482018,-0.94202200338444,"acid",-0.757700656810874,0.673630289121888,0.940355355855996,-0.914461812928437,-1.39909838845828,2.41896938804546,-0.879914536445368,0.312236667593631
"negative",0.294957841216736,-0.760888494334023,"ph",1.11691490161643,-1.32874396824129,2.28481430355079,0.597934251541433,0.420037604153565,1.40526108803834,-0.211630249113212,0.856106971434185
"negative",0.355643062881585,0.854289189602988,"acid",1.31405074162303,-0.0921491105594534,1.38066415160318,-0.817415660522261,0.697361045717281,1.66771399406341,0.0588147356983289,-0.814813477474039
"positive",0.533133309373536,-0.251685516566805,"ph",1.31491238036188,-0.142228015547786,0.704603100904354,0.0834739692868776,0.303381499293309,-1.11819645360996,-0.790422875903615,-0.324366921684417
"positive",-0.804150545346931,-0.122232072965952,"ph",-0.854067635723963,-1.20843865061878,-0.0506009589814566,0.667346222936661,-0.91927311685599,0.512258406367678,0.908506652799373,2.235179078764
"negative",-0.974001523911422,-0.130966346426018,"metals",0.248978881927612,-0.591909383036172,-0.800598455537522,0.993491041149037,0.351515956553837,0.353941983910267,-0.049810230231715,-0.420521663152639
"positive",0.206150842889293,0.0954761025297918,"acid",-0.482297519900011,-0.928432022008327,0.667786785334756,-0.183005165007547,0.75272963807654,0.638001364262907,0.800873090309463,0.663908631682468
"negative",-0.10251867893071,-0.963853260362993,"acid",0.0709471630333584,0.0823861452095759,0.790779091572361,-0.109104381401482,-0.609088644844559,0.354862801294739,-0.097260189795527,-0.568111197360339
"negative",1.37633685514067,-1.78760587370073,"acid",-0.484629900529648,0.646669415790112,0.000920312041002108,-0.919811310189133,-0.472461198791342,0.810341870962048,0.86578282838719,0.300678755793547
"positive",-0.105082524606143,2.10719471969314,"acid",-0.329415701294955,2.86387483586128,0.485939622529425,-1.66790313533275,0.732687851598506,0.655703208470494,0.00219490186118976,3.35291974479083
"negative",0.592997763259731,-1.67025666043175,"ph",-0.787768971209739,-2.4954320947896,0.958060072658864,-0.362755258745343,-0.543940394811736,-1.07468675445549,-1.08569148191955,-0.672951176484412
"negative",1.38635946520847,0.798475546719172,"acid",-0.402987582717934,-1.1454108169079,0.0268941545774419,0.896007648706882,-0.322591534762629,1.27871424875829,1.64112537372912,0.762529714549585
"negative",-0.153370438847222,-0.184810450922592,"acid",-0.326408403463935,-1.39384946702345,-0.132652122429408,0.693257037016265,-0.102783365781976,-1.15742261192388,0.758934138585699,0.858495875748166
"negative",-1.97361265528526,-1.43131026607664,"metals",2.19052898888515,1.28233022264406,0.488187963785016,-0.813433731748164,0.199135815581824,0.293767072257097,1.02837765902413,0.211707267772704
"negative",-1.27904852332945,1.41816907464721,"ph",-0.178947834972814,1.20832671019975,1.10332577907778,2.72640603741297,-0.0923526743932984,-1.87514094210986,-1.62385821858918,0.851467226767047
"negative",-0.338170810294801,0.375984871828831,"ph",-0.10957129844194,0.77330939030737,-0.601974225385804,-0.443301181168914,-0.825272977006091,0.434873541811265,0.118335545059159,0.0147994971193719
"negative",0.390183153481992,-1.0920856067887,"acid",1.13402297379932,1.96413114563187,-0.476399338394699,0.514129953928158,1.82140072542501,-0.715524570407837,-0.314950093391592,-0.157892434164316
"positive",-0.213859982253768,-2.02013875328002,"metals",0.681046452071378,3.0765210013842,-0.0519462549581208,1.03888340925189,2.36214055725294,0.297244006995917,1.93373431574711,0.681433898122261
"positive",0.00362188236505591,0.357420408732936,"ph",-0.0248286058150314,3.12896751956046,-0.243286634172189,-1.35064893952102,1.18899640004688,-0.286365192924115,-0.381307937715409,1.58029014764643
"negative",0.979796524282503,0.344060741970689,"metals",-2.38302026446555,-0.832005216261498,-1.9042129571009,-0.0997598013908334,0.994247622477117,-0.853422780184179,-0.370923019449452,-0.260233800302184
"positive",0.3836684765264,-1.33657697929187,"metals",-2.27297357096254,1.65096200544604,-0.251048777076285,0.288678092963142,0.652408371575043,-2.05348878555872,1.32111204178067,1.002003071278
"positive",0.0584965398810448,1.27490354276547,"metals",-0.654081093220084,0.908439038421968,-1.67790846943364,-0.24520422590676,-0.0577969041889972,-1.11836945258236,-1.83629841704031,-1.11104585394898
"positive",-0.634938752275708,0.79996603941187,"acid",0.61302009096638,1.96409998824998,0.301462325139407,0.797976182917152,0.55870875079864,-0.179037899503173,1.14950138126312,2.2102842152082
"negative",-0.352632248179483,-0.270327053199717,"ph",-2.51108373000673,1.13652180517934,-0.805322150889943,-0.257480099944879,-0.0484382434090496,-0.366224753186932,-0.469798981595835,-1.25477684759809
"positive",1.09869393373185,0.125686533039592,"ph",1.7627848577341,-2.43918874679205,-1.49846499242085,1.0641476285954,-1.03487173476924,1.62095601597904,0.353896657626876,1.34250386321148
"negative",-0.444886704732624,-0.645300427924805,"ph",0.711689224968,-1.56113321160627,1.60772155800501,0.293782921725533,-0.564517344679326,-0.451320257588036,0.868513063702527,-1.59319584993505
"negative",-1.29129216062612,0.618362916166983,"metals",-0.132388955388955,-0.0749796404369182,0.329474994629676,-0.142819904621207,-0.913297822299427,1.15693907977984,1.25053784519017,-0.655239345558221
"negative",-1.30151302727121,1.14057581125598,"acid",0.866563583409498,0.991167436472388,0.0750185137839228,-1.1759743038089,0.186483757303285,1.34016897359638,-0.135110873051181,0.107144807019025
"negative",0.50082540732453,0.155268241313418,"metals",-0.323914139327732,-1.34304628472174,-0.382168142742355,-0.198310005627907,0.720114428427817,0.157297355008495,0.391698226898381,-0.530202818158486
"negative",0.408409121496528,0.0838550336565063,"ph",-1.50939916411269,-1.41210668427775,-0.470082286632714,-0.45514080746962,1.05633414004504,-1.08632449396926,0.00106275478106425,-2.04018701595594
"positive",-0.265069434249364,-0.0476513490317955,"acid",-1.01107503295395,1.06551010801899,-0.593114213186629,-0.217118464038616,-0.0190283903151403,-1.8739373962152,-0.833295641351328,1.63979282495228
"negative",-1.26694998471072,-1.17406265048699,"acid",1.14950129661715,1.06159976897366,-0.0608480519475142,-0.410472215583512,0.897384676656015,0.200521997915676,-1.01062356630413,0.866978949204444
"positive",0.395183251243735,-1.73621959945169,"ph",1.43255522240187,1.00349883046407,0.304605784968121,2.00473054376708,0.721080567123181,-1.46111399704241,0.717551271804586,3.16048633620081
"negative",-0.274265153294449,-1.55980557862494,"ph",0.633724650921435,-1.13481317329475,-0.0557950967634407,0.925584266531003,-0.483197135331141,-0.191917554761475,0.438698134353883,0.765365047161578
"positive",1.19907061996252,1.43970140068931,"metals",0.0146820471105726,1.02605537751993,0.958765703735884,0.964962584187353,-0.0616982291380722,-0.247121163276564,2.42359980863034,-0.101655156510718
"negative",0.533207159149593,-0.548437567577844,"ph",0.0232400748905107,-0.815824642499526,0.0760718026095542,1.33584002371319,0.307893929982658,-0.87565962982851,-0.811800452873963,1.12523282439641
"negative",-0.0766280691608607,1.03775337280884,"acid",-0.447716177555096,0.0168186651443114,-1.40273232487663,-2.04766893166668,0.0328104980164473,-0.98988640115379,-0.168436208534505,-0.131853520956306
"negative",-1.36717536923335,-0.139309159029187,"acid",-1.68863196635988,0.686849057083656,0.67443359891821,-1.63141373969882,-1.1522468143301,-0.274506531702198,0.583553888870518,1.44934237399841
"positive",2.73791799983751,-0.82408832964992,"ph",0.302148577352839,-0.810434689267585,-0.402512551871755,1.01672514125913,-0.212523263931049,-0.670604476364041,-0.637028375419858,-0.668905367906993
"positive",-1.10533301908024,-1.54980715803212,"acid",2.33516033573315,-0.282965728189664,1.47615041860579,-0.612678570664286,0.25809747048456,-0.0209759971509005,-0.0723827395356221,0.782788599144452
"positive",0.626926908254845,-0.65211364292365,"acid",1.45282918994284,3.09470381318439,0.578042358368932,0.705181715821392,0.0938304857185567,0.870907543841335,-0.120501772590399,-0.900394226073167
"positive",0.755451146041035,0.705366525556443,"ph",0.164782059585863,0.802196324843025,0.421457070513044,0.226993326033863,-0.318430851339388,-0.743897530229163,-0.193491873554607,-0.155938667475867
"positive",-1.40157055315107,1.27297331502577,"ph",-0.202217382107661,1.43228715950132,0.216522050973957,0.414932815425149,1.3505431231063,-0.253123451575296,1.83056891539501,2.11241756278319
"positive",-1.55329881653083,-1.54469466921066,"metals",0.971607158878579,2.15649467591734,0.0947310936655871,-1.59265936855102,0.00726896061715654,-1.34613716415019,-0.293504057515805,0.244064541942948
"negative",1.15812004769587,0.364693992163659,"ph",-1.0150020283377,-1.31875460440579,0.614187108065726,1.02901308898395,-0.949190267351078,-0.491426937352195,1.03859806400769,2.15605813235844
"positive",-0.541478684052791,0.340786570907097,"metals",-0.427423491885614,-0.398265042410997,0.729095805980572,-0.417663183047942,1.44280405595139,-0.991980410312734,0.857428672881021,1.32453050725308
"positive",0.419572672913539,-1.044770780255,"ph",0.816244288580382,-0.40732193506953,-0.0968594947472572,-1.54353410066921,-0.993161440478059,-1.20472220955723,0.903499365594988,1.43033276277171
"negative",-1.33189027267847,-0.0841797515173249,"metals",0.274205955986885,0.780879270314892,0.549449537333063,-0.0963520288128841,0.0251106283670134,0.064239244356017,0.0263901921735504,-0.685581224711516
"positive",1.16482351065162,0.255758364324684,"acid",-0.114675757210897,0.907072886577392,-1.18335348377949,0.571517545181484,0.323856025669538,1.13437920633107,0.994241938904074,1.07837476571585
"positive",-0.427938589409471,0.123801063272277,"acid",0.570765780845489,0.8381451803934,0.109769567507279,1.32889354603584,0.652420394906316,-1.00392039759352,1.14373541111017,0.3632840195904
"positive",-1.56508013624423,-0.0114521162064409,"ph",-0.321060222412301,-0.984170231306521,-1.59734163963793,-0.830850398377808,0.234294552777284,0.65817799303112,-0.434251009144656,1.58105086732973
"positive",0.994862745289823,-2.24360321014699,"ph",-1.91463328536249,-0.790472157736945,-0.0832738140801639,0.682052204330138,1.58128771837006,-0.0796551198019976,-0.805860001134223,0.896042666532565
"negative",-0.469871728431043,-0.156405795807605,"metals",1.41502880581477,1.02059460037456,-2.08917494636009,-1.0822782453772,1.29615579623103,-0.852974539065832,-0.672586465967342,1.28128806084822
"negative",0.12961088152578,0.899168707165202,"metals",2.25333275850528,0.957081860410259,0.538369027645988,0.810561800656887,0.416068688891203,-0.27528250114265,-1.86428454486186,0.253675845290473
"positive",-0.16689503495023,0.151325066538592,"metals",-1.06846912509804,-0.0786565181348887,2.49321741371364,1.1612728247328,0.348454754876505,0.637273181861393,1.05225642536003,-0.34443265611527
"positive",-0.442810077959105,0.182580448150074,"ph",-1.41540361311292,0.343637569405214,1.19575624866636,0.151604207234331,1.63520059982343,1.35293087560281,-0.953599051272544,-0.20516155983308
"negative",-1.06045138280879,-0.607829811583826,"ph",-1.90098891926681,-0.828131952047344,-0.365404617922131,-0.556008561697319,0.427527078164957,-1.55699674194298,-0.882681789052086,-0.394774648055317
"positive",-1.82220339092822,-0.456160009048708,"metals",-0.513807325718631,0.867999706488439,0.903749585878319,0.260766668616453,-1.9049341202041,-1.62491573154818,0.926920062909947,0.675727747396024
"positive",0.0148957964409543,-0.688633036783521,"metals",-0.364844596556306,1.09174552101817,-0.636671937034287,-1.17118045562141,0.952935830262859,0.799720731891563,-0.0523223666998187,1.0316114086559
"negative",0.149158079340248,-1.42743305860568,"acid",0.413636026978311,-0.318943012876504,2.2530459906776,-0.728950640966624,0.4176988569571,-0.152520766659973,1.2311179184975,-0.926023367001945
"positive",-0.17829490653757,-1.06252375124479,"acid",2.03875634840645,2.01367313018553,0.570410149369655,-0.607764005520665,-0.354910499772382,-0.919862291075674,-0.411562160101891,2.97828167573649
"positive",-0.398800896816254,0.197415259104468,"ph",-1.21960363077591,-0.645994763997596,-0.751471843641791,1.12797375121496,0.589826084063142,-0.914366487905348,0.589549704812513,1.38923760793225
"negative",-0.776136858093787,-0.0452578843608032,"ph",0.101524075937609,-0.810349292050413,-0.248200443543049,0.569232551897229,1.73535728580338,-2.21840269259349,0.133819128825643,-0.000527844744091999
"negative",-0.155471633114346,0.608250589195932,"ph",-1.02710898944984,-0.144600434397106,-0.424267501817452,-0.574761720599041,0.536267841656921,1.10592261969111,-0.355451610697496,-0.298711106775125
"negative",-0.416154467190479,0.227585931468403,"ph",0.379648724461204,0.410382995108819,-0.372151259116325,0.592805825507801,-0.431758413195778,-0.401356134365916,0.736284702169479,-1.4528354671038
"negative",0.797319639674463,0.465641146829911,"acid",-0.313595022989261,0.176347627379593,0.534129469572861,-1.30464205944237,-0.580835428752133,-0.312784816066505,-0.420368811730235,-1.26588179290563
"negative",0.933098591366918,0.0540890091441432,"ph",-0.942762528828017,-0.795762916563816,-0.715499521567551,0.3823421929409,-0.313270593519243,1.20633957834106,-1.64515684441915,-0.725046431073811
"negative",-1.58200468702787,1.2228500212073,"acid",1.34498922733192,2.40372757187633,-1.26634327775083,-0.511054520208187,-1.54825715657903,0.542314913447225,-0.680473422308753,-0.672163581302278
"positive",0.814683303687461,0.771293393100574,"acid",2.82674209102444,-0.327129482526231,-0.899795462830789,0.614294239556992,-0.652369040982687,-0.41840287981971,-1.35901050530153,-0.717810688302843
"positive",1.23109031161773,-1.1294269805359,"ph",-0.21661333017443,1.86631010415687,-0.792800867656214,-0.658905271137339,-0.189065449762161,-0.540522002184986,-0.863626032930866,1.9715745809934
"negative",0.938692816142114,-0.568833575400901,"metals",0.653101096872189,-0.721598696067523,0.471955745678287,0.678385585042813,-0.233718442087315,-1.06530408815561,0.891831014135024,0.453361482634653
"positive",0.0507346765389622,0.279873052769549,"ph",1.71140894729073,0.126470000785322,0.539662486233748,1.07266923863834,2.82245837820448,-0.501607159066513,-0.376485094770181,0.142987467211592
"negative",1.03762912489873,0.107077740187722,"ph",-0.433971875533651,2.01733076102193,-1.15901461872417,0.00189209412316919,1.08134474385049,1.48195899382334,1.14814411343533,0.6235033772572
"negative",-0.459297919579287,-0.023878104448229,"ph",0.879757219152536,-0.706581787768116,0.651390279259661,-0.458908435992761,1.43984875967978,-2.43547505667596,-1.80370387042906,0.591624715275074
"positive",-1.94411415350448,0.205267918747592,"metals",1.16952512924648,-0.456215239228263,0.334252091704936,-1.27315265835021,-0.112063754835803,0.0975456724115142,0.368885765332037,-0.677855379063368
"positive",0.646595428710364,1.5958391854,"acid",-0.352705596581903,0.743537162861546,0.30972582348187,-1.20734149254849,-0.792910063729711,2.94623121152843,-0.493312818510688,0.816264697875002
"negative",-2.44472857599052,-2.42095377145908,"acid",-1.06896796610559,-1.63919318832314,-0.0440762866321674,0.913308468227811,0.027576474606743,-0.81196989616754,1.87464350210634,-0.356246251862763
"negative",0.739092155321939,0.298004448189456,"acid",-0.107329929346499,0.324813229668383,-0.268536916320599,-0.0652929089461648,0.73495516992662,-0.557732174907042,1.18889650099455,-0.243944218385741
"positive",-1.24499044202697,-1.28071538646548,"ph",-0.173519775548239,0.0336275164492859,-1.22832159352147,-0.851779882045645,0.660189136378576,1.62761181621555,1.70379173080267,1.89958701001085
"positive",-0.780714474719513,0.213464205104267,"ph",0.561838668373119,0.943920022550743,0.986238374489395,-0.288091116673353,0.185439872901141,-0.363332852205523,0.839826613098731,0.899191247231109
"positive",-0.705184333707186,-0.572521060488738,"acid",-2.13079255408534,0.664150085438338,-0.297409543889154,-0.156058350817943,0.35189196274904,-0.872899108566052,-0.209650080028564,2.41746285875096
"negative",1.27582569194964,0.579788775120908,"metals",-0.479363595233568,0.742717120258369,-0.771997120253484,0.455630121510823,-0.69509417620309,1.02934723610254,1.76536717521473,-1.01469888923298
"positive",-0.280289699531297,-1.49052889680244,"acid",0.00112946636776917,-0.00592611260611431,1.03039648203977,-0.879160323661734,0.389437069650142,-1.13541608272833,-2.28742416421509,0.935263188515414
"positive",-0.0974344161796193,1.22557915500361,"ph",-0.122822491006042,-0.790144053349278,-0.293028573427158,-1.3653423193897,-0.298233757185095,0.545060685890212,0.463707439228636,0.860287969842755
"negative",-0.514108243113361,-1.37328893671064,"metals",-0.840494790694545,0.21658614462697,0.537844330413998,-0.716524166057867,-1.08911212932042,0.228721422049575,-1.55262212341074,0.197293189356401
"negative",1.07072386861266,-2.53945218962883,"ph",0.614722626013076,1.92996012256082,-0.84339983932292,1.77407818085926,-2.10115418613726,0.754022449444678,-0.860924766447495,-1.40947046458892
"positive",-1.44387675949411,-0.471661772399536,"acid",1.11675429744786,0.732437277975196,1.30417509687403,-1.40866229999521,0.672957872942968,-1.0028184401365,1.81130056580215,3.06214774968403
"negative",-1.27918117769797,-0.841681290870987,"ph",-1.55674807495845,-0.585433679739414,-1.22163524782725,0.348653941698166,1.58741292533797,-1.3901626657366,-0.298365859466666,-0.900599188142305
"negative",1.2413773345544,-1.64933435667251,"ph",-0.278645440847626,1.25810372754655,-0.301404390238399,1.07735260823247,-0.296016760773157,-0.478784617884565,-0.823466431660778,0.449016881368566
"negative",-0.382752435470092,0.0947408794958579,"metals",1.38432938925752,-1.1132691944352,-1.77067268418362,-0.275313570961016,-0.83368086980965,0.438568949335478,0.23637796190077,0.387419521367982
"positive",1.44673517584347,1.00162982919682,"ph",1.17085857774319,-0.695287727753665,-1.02808714279188,-0.536488601977724,1.29270132378418,0.267712597170018,0.542266343451439,0.776551643491624
"negative",-1.49211495846489,-0.853599102803701,"acid",-0.139339752165958,-0.69220208991487,0.611688725633651,0.539243639082412,-0.0635068611508152,-0.908212608919684,0.729709918383527,0.188809516243114
"positive",-0.0966327243862446,-0.00873091848188681,"ph",-1.24254359238628,0.654434641283305,-0.624588874257785,-0.637139357680474,-1.43151690811434,-0.7499002376316,0.404188406998104,1.83116503473535
"positive",0.729128188635536,2.09852165333415,"ph",-1.42876968691727,1.84733228315345,-0.129397756955512,0.68270343763521,0.681688371090498,0.890138621492224,0.415858193419099,2.02654672313593
"positive",0.61362965439504,-1.40887004696033,"ph",1.35283209021981,1.93423170782976,-0.383826207684746,0.294010765589085,1.3233147493451,-1.11221833453865,-0.579549741993526,1.02484254864259
"negative",-0.833631635084949,0.181401333827375,"acid",-0.812131927754868,1.0697830137156,-0.50778824272454,-1.06074377683507,-0.817095620234924,0.0815472969796857,-0.948437297739247,0.223997291218864
"negative",0.729087441110426,-1.38410897251422,"metals",0.593337420278748,2.17342520156168,-0.496877178200258,0.923992320006112,-1.70686242274622,-0.4883066366363,-0.810730090607915,0.470715576316394
"positive",-0.363997540088768,0.734878317521046,"ph",-1.25233251610043,1.75739418334417,1.24596277446741,-0.909249432065749,0.663055939205642,-0.686252247767384,-0.459598077804914,-1.55730244321004
"positive",-0.400874081807643,0.240989730026029,"acid",-0.0433364852436786,0.947098018566766,0.325779367104529,0.735655487879042,1.3493149169497,0.392479974527855,0.602927775966355,-0.678390504514696
"positive",0.622978474513059,1.23655609393983,"metals",-1.45448874977161,0.802454553889543,-0.108752221620408,-1.21245854867,0.195152796521595,0.464718016030783,0.324764683719215,0.7985559239241
"negative",-0.802360674891747,-0.149143411501789,"ph",0.961569321699362,0.966899010042004,2.34431575887102,-1.95021499016916,0.18547288746694,0.999399509704699,-0.340516850897112,-0.936097997302997
"positive",-0.88228803817974,-1.68415866786555,"metals",-0.212244894439183,0.971815037564936,-0.430754851703218,-0.267584284078628,0.929740330337553,-1.23598030212679,1.17329952371467,-1.02416932414521
"positive",0.175190777696006,0.819789678329482,"metals",-0.647593149880475,-0.655603185122372,-1.13531132103937,0.681181460821494,-0.717781121346125,0.668267496316136,0.709376975711193,0.824249497083407
"positive",0.0392741140176113,0.858666105984263,"ph",0.848643689821398,2.12587109142913,-0.506172299778115,-0.441318331043924,0.67726203731433,0.488596615837964,-0.00668153231576796,1.45171939323762
"negative",-0.270449876917991,1.38724924873091,"metals",-0.169126413178785,0.381104328433358,-1.40518030723146,1.26253121478817,1.55049179840474,1.47420680502956,-0.15410729856755,0.305485905269556
"positive",2.78189293457955,0.836355088008875,"acid",0.519928588134835,1.58691323203283,1.77826889473853,0.0987561934197047,0.891092783971068,-0.772778156583996,0.998960241877447,-0.805058140907869
"negative",0.0558850825676605,-1.79158172812533,"ph",-0.263022840649662,-1.42646719230293,-0.743150602842845,0.89296289256214,0.530241894592332,0.647860968865865,-1.75172994673845,0.743029471303684
"positive",-0.207325615400783,-1.24706421061318,"metals",-1.82702630421809,-0.107993783406402,-1.70121458968325,1.118415998095,-1.45421432782616,0.197734111349687,0.0248781912993012,2.46538727469631
"negative",-0.609757287389693,-0.0517584017215827,"ph",1.68191861434678,-0.172817213854162,0.128297502330096,-0.51522242921427,0.535320735036231,0.978917163965484,-0.352269997633443,0.611443975636432
"positive",0.876932997887768,-0.57584267462041,"ph",0.639579204604344,-1.34437870895343,0.526527739839853,0.774440831427268,0.791081382735144,0.0467866363028117,1.6508817233544,1.07497142972046
"positive",1.13535296934203,-0.310636337147775,"metals",0.0447489600094403,-0.013783102734831,-0.745159349263095,0.430949941109339,0.742978953129493,-0.870554207980293,1.06554103651127,-0.881640822095317
"positive",0.106104724034927,-0.40645216325869,"ph",0.406638315600559,0.486886127490972,1.24059062352146,-2.02506555414427,-0.087441724358105,0.872604337884457,-0.972008062365519,-0.258014071189465
"negative",-0.1586872137012,-1.25324075522367,"ph",0.331237855807734,-0.329748925770757,0.19008397679784,0.307462106520097,-1.41205521555259,-0.22738412668461,-1.63549916871215,-0.538029362612119
"positive",0.235977437557132,-0.975039291789661,"metals",0.520588768007915,0.0411199543337712,-0.0201012752908536,-0.35774863827059,0.0832167827378458,0.849849436315598,0.35754813099859,-0.273716269073709
"positive",0.763734111701286,-1.18347088478423,"ph",0.162063608187236,0.326467470677637,-0.342772272359534,-0.520883051070908,0.774451470272289,0.590531641656693,1.1410548243772,1.75229022701379
"positive",1.38543557240452,-1.32215188739972,"ph",-0.486992967321099,1.31200488738318,2.22602440432505,0.49936303468082,-0.848675882370334,0.192124965371035,1.43134872091152,0.0766211479056679
"negative",-0.71585004534325,2.39327007711015,"acid",1.15622593745779,-1.12980760903816,0.290598505726463,-0.600310845946595,-0.656670931884569,-0.420485806782842,0.689932543158783,-1.16317665407577
"positive",-1.81086078912124,1.51583477892374,"metals",1.57383151976079,-1.2054230501808,0.271059953563462,0.481113487509453,1.67339232480394,-0.203787676812223,-1.80285018634697,-0.102220229073299
"negative",-0.429509289722068,0.515436296771404,"metals",0.446373129796283,1.03402242109164,0.151315230889668,-0.802101287785899,0.436683964158359,-0.45367152420421,-0.868305131748735,-1.13639620573285
"positive",-0.148182771918934,-1.5575995398542,"ph",-1.20422326339997,1.25570589377328,-0.240610786830264,-1.36764923126254,-0.8684934926281,-0.210551279229033,-0.435841864399162,0.572523809890174
"positive",1.79730777375816,2.33265148208689,"metals",-0.163180447414778,-0.605796690013403,-0.585025967392403,0.819551613149852,0.285946130949307,-0.989757831674446,-0.534284240550484,-0.415026479771666
"positive",1.11124871637932,0.563805517527445,"metals",-2.20650269948537,0.601024966181732,0.875102714221567,-0.822582182200398,-0.83330106529536,0.674694482970341,1.34661593846571,0.0977451465934298
"positive",0.278953470060309,1.92691161914875,"metals",-0.0981975096673059,-0.527698810390869,-0.330150417396592,-1.11122385344451,0.859857494456118,1.71302640243826,-0.567259407042923,-1.04569354600912
"positive",0.904918032833036,-0.716246095898695,"ph",-0.801674640853024,0.7878098735837,1.9991185031102,-0.226232983848067,1.06866346892191,0.552881936287815,1.60052506435232,1.40102173870948
"negative",0.313004741399287,-0.30281927686233,"ph",-0.280573685805445,-0.376880489373749,-1.26425026472865,-1.23586736342807,0.448220186136328,-0.522597588776195,-1.62267494415109,0.135785850764615
